Nanoseconds,mV_V
340100512549,0.28553791
340108513489,0.27897581
340116515834,0.28240681
340124515368,0.28888509
340132515422,0.28607436
340140517403,0.28011948
340148518186,0.2791509
340156524229,0.28628577
340164522929,0.282133
340172519442,0.28194953
340180522204,0.27262326
340188560747,0.27901772
340196531687,0.27649011
340204529605,0.28271694
340212527524,0.28352067
340220538047,0.2810508
340228533361,0.281021
340236533780,0.27685054
340244538573,0.28318353
340252535815,0.28896052
340260539931,0.28455164
340268540246,0.27870573
340276549570,0.27947873
340284540406,0.28576422
340292536293,0.2849875
340300539368,0.28157607
340308538380,0.27930457
340316538851,0.28270576
340324583123,0.28377399
340340547450,0.28665736
340348545994,0.28501358
340356544746,0.28512534
340364548029,0.28146524
340372546208,0.28201938
340380547043,0.27951319
340388561055,0.27844962
340396554807,0.28647296
340404552309,0.27745403
340412550124,0.2857903
340420550699,0.28412137
340428552680,0.28026756
340436552682,0.28997101
340444554715,0.28069876
340452552425,0.27793553
340460556229,0.28546806
340468562898,0.28039236
340476585503,0.29011443
340484575974,0.2789963
340492564622,0.283028
340500563895,0.28112344
340508562855,0.28610881
340516571867,0.28627552
340524576088,0.28347224
340532567080,0.28489437
340540566977,0.2799565
340548566198,0.28852187
340556568492,0.27878117
340564571098,0.28707739
340572567506,0.27957931
340580569956,0.28001983
340588571676,0.28348994
340596572043,0.28428808
340604573138,0.2924446
340612572203,0.27637463
340620575434,0.28043054
340628576425,0.28284732
340636576636,0.28716121
340644578148,0.27801469
340660622110,0.27919002
340668609403,0.27757883
340676594562,0.27725287
340684596543,0.27860794
340692585920,0.28507598
340700589307,0.28505921
340708587799,0.28510205
340716593269,0.28047897
340724591136,0.28208829
340732596971,0.28141681
340740594838,0.28526876
340748593069,0.27254131
340756594060,0.28254464
340764593645,0.28309878
340772593595,0.28424803
340780607399,0.27523935
340788599849,0.27869921
340796599747,0.28667785
340804598186,0.28343406
340812599646,0.28848182
340820600221,0.26936084
340828601838,0.28280914
340836600798,0.28073695
340844602258,0.2847109
340852601948,0.28190389
340860604189,0.27759746
340868606066,0.28269552
340876608360,0.27637929
340884609247,0.28075371
340892638311,0.28572325
340900619147,0.28883945
340908613784,0.27342793
340916614359,0.27701817
340924614882,0.28468575
340932613581,0.28791465
340940615458,0.27790759
340948614262,0.28060097
340956616087,0.27177669
340972618383,0.27877837
340980621614,0.29157568
340988620418,0.28217491
340996621357,0.27613807
341004622192,0.27585588
341012627246,0.27943868
341020628446,0.27745776
341028635375,0.28763525
341036627877,0.27190056
341044629598,0.28182659
341052626110,0.27688872
341060628195,0.28927252
341068629864,0.27694367
341076633147,0.28104335
341084631847,0.28263405
341092630234,0.28622709
341100633517,0.27538277
341108634821,0.28790161
341116634563,0.28281007
341124636908,0.28260052
341132634723,0.28100237
341140638058,0.27979724
341148639727,0.27868804
341156647072,0.27215388
341164644991,0.28967019
341172640462,0.27441047
341180644161,0.27994998
341188642549,0.27589686
341196644894,0.28277468
341204644584,0.27492922
341212644846,0.28003659
341220651879,0.28643198
341228651517,0.2788119
341244654385,0.27936231
341252652772,0.27593505
341260657201,0.28375443
341268657724,0.28156396
341276663143,0.28772093
341284658978,0.27855113
341292655646,0.272098
341300657732,0.27217157
341308660025,0.2764333
341316658881,0.28727949
341324699612,0.26824977
341332672323,0.28549507
341340667637,0.28160866
341348665295,0.28005615
341356667485,0.28140284
341364668112,0.2802806
341372664572,0.26931055
341380666397,0.28666947
341388667596,0.29026065
341396686296,0.27891062
341404675517,0.27532037
341412670519,0.27113222
341420673177,0.28588902
341428672658,0.27876906
341436674483,0.27558021
341444727557,0.27770922
341452691153,0.28255489
341460687093,0.27777907
341468689178,0.28205011
341476683920,0.27277134
341484682099,0.27445611
341492679600,0.28314721
341508687938,0.27890969
341516684033,0.27207844
341524697837,0.28768554
341532687995,0.27414504
341540687789,0.28154999
341548689093,0.27571619
341556690709,0.28713793
341564688836,0.27665868
341572691859,0.27358253
341580691601,0.28068759
341588692748,0.28228853
341596693740,0.27327705
341604693742,0.28264802
341612693119,0.27406495
341620695725,0.27165841
341628696404,0.28592255
341636697812,0.27484633
341644699012,0.27811062
341652699014,0.27469732
341660708911,0.27503632
341668707455,0.27721096
341676704540,0.27260277
341684706573,0.28463546
341692703867,0.28110668
341700705536,0.27344655
341708707048,0.28081797
341716712571,0.27052499
341724711062,0.27719606
341732715856,0.27413014
341740713722,0.27913693
341748713307,0.26964303
341756712684,0.2856385
341764722894,0.27284026
341780722377,0.28019771
341788720348,0.28281286
341796719465,0.27001649
341804720977,0.27752109
341812718271,0.2715541
341820720877,0.28092414
341828723326,0.28022937
341836725099,0.28027315
341844725622,0.26981626
341852722395,0.27836766
341860724845,0.27570594
341868726982,0.27677044
341876729953,0.27958304
341884729173,0.2682237
341892728342,0.28184056
341900755635,0.27730875
341908739179,0.27772505
341916737931,0.27095154
341924734912,0.27675834
341932733664,0.27479231
341940735957,0.28332882
341948736376,0.27958397
341956738305,0.27745403
341964744453,0.27813669
341972739923,0.27831458
341980739977,0.28289203
341988741073,0.26735198
341996740971,0.27587917
342004742691,0.2846038
342012742173,0.28303266
342020746341,0.28226059
342028754728,0.27112011
342036748532,0.27684402
342044746868,0.27628615
342052746193,0.27475506
342060748642,0.28345454
342076750834,0.26818644
342084753127,0.27946103
342092750733,0.27576461
342100756256,0.27420931
342108754591,0.27730688
342116755895,0.28020423
342124757251,0.27194992
342132757982,0.27586892
342140759703,0.28167479
342148760330,0.2727136
342156762103,0.2705669
342164763198,0.27894694
342172763044,0.28098468
342180762317,0.26552845
342188763933,0.28569438
342196765289,0.27193129
342204766385,0.2783658
342212764720,0.2761092
342220770816,0.2696123
342228770974,0.27931388
342236771393,0.27546473
342244775457,0.27757976
342252772022,0.27154945
342260773638,0.26824605
342268775567,0.28221589
342276786090,0.28401799
342284778383,0.27984474
342292776094,0.27089473
342300777085,0.27302559
342308778285,0.27824752
342316779537,0.27068797
342324826257,0.27991924
342332803863,0.27295202
342340805011,0.27410965
342348799180,0.27614925
342364791007,0.27470291
342372787727,0.28013159
342380788719,0.26912894
342388788512,0.27428474
342396789973,0.27864147
342404809505,0.27086027
342412799351,0.27520861
342420797166,0.27680397
342428793886,0.27014874
342436794826,0.27773716
342444794932,0.27629361
342452795298,0.2822252
342460797227,0.27768966
342468804208,0.26965048
342476804367,0.27737487
342484801764,0.2715718
342492800152,0.27133245
342500801143,0.26879553
342508803645,0.28367154
342516804897,0.27098507
342524815628,0.27679279
342532807765,0.27225353
342540808028,0.27838815
342548808915,0.27299114
342556810167,0.27628988
342564810273,0.27459301
342572811160,0.27756765
342580811787,0.27233362
342588812310,0.27556717
342596813927,0.26815291
342604814137,0.28565712
342612814555,0.27192477
342620817630,0.27267821
342636816072,0.27527194
342644818313,0.28072949
342652817742,0.27987547
342660828213,0.27263071
342668826287,0.27188659
342676832018,0.27505215
342684825562,0.27103629
342692825304,0.28624013
342700827128,0.27356017
342708828068,0.26995596
342716834163,0.27253479
342724831718,0.27639698
342732834219,0.27627591
342740834950,0.27646404
342748834744,0.28029177
342756833704,0.2838606
342764834852,0.27670432
342772833500,0.2732072
342780842252,0.28653536
342788839858,0.27279556
342796840172,0.27985685
342804839810,0.2638232
342812838770,0.28986391
342820841011,0.25865715
342828842524,0.2899142
342836843411,0.27211662
342844844923,0.28562266
342852842738,0.28022379
342860844927,0.26828982
342868846856,0.2699336
342876847795,0.27295109
342884850714,0.27595367
342892848008,0.28271135
342900849832,0.27963798
342908871970,0.25981385
342916860513,0.28046966
342924855411,0.28510578
342932855257,0.2714349
342940856144,0.27437415
342956855679,0.26862975
342964862712,0.29078126
342972860475,0.26882067
342980859643,0.27823262
342988861781,0.26997551
342996862928,0.28009433
343004864597,0.26575476
343012861943,0.27657486
343020866372,0.27783867
343028873144,0.27613901
343036869344,0.27855113
343044868044,0.27953833
343052867838,0.27526449
343060869975,0.27898699
343068870810,0.27124397
343076874562,0.27587917
343084873418,0.27171988
343092871701,0.27424376
343100875401,0.27287845
343108876236,0.26955083
343116876394,0.27691666
343124877646,0.27533993
343132876555,0.27842727
343140878848,0.27383119
343148882235,0.27254224
343156888019,0.27477369
343164885885,0.27583074
343172886564,0.27199741
343180883910,0.27196761
343188884797,0.27260091
343196885164,0.27413853
343204886572,0.28009061
343212886626,0.27894322
343220889805,0.2674805
343228891213,0.27701817
343236890694,0.26934966
343244962518,0.27269591
343260907887,0.28694794
343268903201,0.2715541
343276908776,0.27406681
343284902528,0.28076116
343292896905,0.27067028
343300898522,0.29022899
343308900867,0.2617063
343316902328,0.2694428
343324917329,0.27953181
343332906811,0.26908051
343340908635,0.27452596
343348906710,0.2640048
343356904785,0.28799661
343364906506,0.27308799
343372906664,0.27850457
343380907551,0.28080214
343388909636,0.27069915
343396908961,0.26892684
343404909849,0.2699988
343412923392,0.27768686
343420920269,0.2714796
343428916990,0.27520861
343436914648,0.27556904
343444916577,0.27397834
343452915746,0.27024094
343460917674,0.27172361
343468924499,0.26429445
343476923303,0.27881749
343484921847,0.2687769
343492920130,0.27536228
343500927215,0.2669394
343508923467,0.27730688
343516925917,0.27693901
343524925815,0.275773
343532931858,0.27146097
343540931131,0.26616175
343548928789,0.27441233
343556929364,0.2782736
343564930095,0.27099531
343580930932,0.27300976
343588933643,0.26631914
343596934269,0.2658423
343604936459,0.28014835
343612934742,0.2706321
343620936359,0.28200727
343628938183,0.27801283
343636939383,0.25866739
343644938916,0.28145034
343652939075,0.27445145
343660949701,0.28106198
343668946214,0.26714429
343676949913,0.27209986
343684946270,0.27742703
343692943876,0.27039275
343700946742,0.26649702
343708947734,0.26823301
343716951590,0.28127711
343724952633,0.27411617
343732954875,0.2719136
343740954825,0.26870612
343748953993,0.27537532
343756954776,0.27288031
343764955872,0.27592946
343772955145,0.27318392
343780965407,0.26588235
343788959992,0.27383026
343796959682,0.26539247
343804960152,0.2697194
343812958592,0.26851613
343820962604,0.27268101
343828962814,0.26934035
343836963389,0.27794205
343844964589,0.27335528
343852963185,0.27450453
343860966832,0.2755085
343868967251,0.2746135
343884966995,0.26552379
343892969653,0.26841462
343900971373,0.28058607
343908971792,0.27251523
343916972783,0.27249008
343924995493,0.28022379
343932981745,0.27829595
343940981747,0.25715027
343948979978,0.27985033
343956980085,0.26258826
343964982118,0.27461909
343972980765,0.26764907
343980984101,0.27145445
343988983998,0.27589314
343996989365,0.27520023
344004986294,0.26741344
344012983275,0.27150568
344020985985,0.25727041
344028995779,0.27897023
344036991249,0.27395785
344044989897,0.2676798
344052988545,0.26341435
344060990734,0.2725739
344068991570,0.27499441
344076993551,0.25868509
344084992719,0.26399177
344092992148,0.27733669
344100994911,0.26835129
344108994965,0.27209055
344116996477,0.27110986
344124997833,0.26883744
344132996481,0.26322808
344140999712,0.26739761
344148999870,0.27388521
344157007111,0.27334783
344165005863,0.26839785
344173002740,0.26926212
344181005607,0.26590563
344197002382,0.27539209
344205008217,0.26833359
344213005927,0.26606396
344221012595,0.27828664
344229015306,0.27575623
344237013849,0.26788283
344245367336,0.27105864
344253049530,0.270647
344261031199,0.26628934
344269025888,0.27100928
344277030265,0.27535763
344285023236,0.26335847
344293018863,0.27448963
344301021156,0.26509259
344309021314,0.27094409
344317020743,0.2675131
344325040068,0.26199501
344333034966,0.27704425
344341027885,0.26096776
344349025178,0.27532782
344357026638,0.2713399
344365027317,0.25760196
344373026538,0.2764212
344381029248,0.26592333
344389029771,0.26146136
344397029877,0.28427783
344405030712,0.2680691
344413030402,0.27459301
344421033268,0.27367938
344429049676,0.27630478
344437039678,0.26876014
344445039784,0.26701484
344453043328,0.26498735
344461042028,0.28623827
344469048228,0.26130956
344485039638,0.27777907
344493041983,0.26998296
344501042923,0.27070846
344509044175,0.2616765
344517046260,0.2619829
344525045793,0.26737992
344533054024,0.27214456
344541050641,0.25965739
344549050799,0.27736556
344557050124,0.26335195
344565050490,0.2686847
344573050753,0.26975106
344581052056,0.2770219
344589053569,0.26676897
344597054769,0.27551688
344605054614,0.27287845
344613054304,0.26586466
344621057326,0.27234573
344629058318,0.27028937
344637058841,0.26425719
344645059416,0.27156062
344653059209,0.26813056
344661068378,0.27422421
344669066348,0.26690215
344677069267,0.27679652
344685066717,0.27058832
344693066667,0.28004497
344701067710,0.25530253
344709069066,0.27349871
344717073131,0.26838947
344725074747,0.28436165
344733076780,0.26802253
344741076261,0.26921276
344749075222,0.27511455
344757074182,0.27223397
344773072727,0.27308799
344781085333,0.25654584
344789082314,0.2761567
344797079973,0.25773607
344805080079,0.27537625
344813080445,0.2649324
344821083312,0.27601328
344829087949,0.27659535
344837085399,0.25948137
344845085505,0.2733618
344853083944,0.27356949
344861086915,0.26415288
344869087334,0.26687048
344877089106,0.26755501
344885090306,0.26751403
344893088693,0.27071591
344901091820,0.26163086
344909091979,0.2561342
344917092970,0.27509779
344925094899,0.2636835
344933113494,0.27006026
344941103236,0.26109722
344949102248,0.26530679
344957101677,0.26826374
344965103346,0.26528537
344973101473,0.26729144
344981102204,0.27505402
344989104862,0.2618283
344997105020,0.27299672
345005106220,0.27079694
345013103358,0.26986003
345021106276,0.27468987
345029116278,0.26747677
345037111228,0.26880391
345053106492,0.27193502
345061111286,0.27715694
345069112069,0.26248582
345077114779,0.26224181
345085113843,0.2667401
345093112700,0.27154014
345101116347,0.25331322
345109117495,0.26802439
345117117653,0.26889518
345125118645,0.26569515
345133118126,0.2635885
345141121096,0.27153268
345149120890,0.27103163
345157128652,0.26096776
345165126415,0.27528312
345173124229,0.25876611
345181126106,0.27574506
345189161316,0.25897287
345197136006,0.26380457
345205131060,0.26067346
345213128822,0.27022697
345221142209,0.26920903
345229134503,0.26630796
345237131849,0.27825497
345245135288,0.25223102
345253137321,0.27755648
345261135083,0.26142132
345269136283,0.25695469
345277147118,0.26631542
345285140402,0.25649834
345293138633,0.27400721
345301139989,0.24619326
345309141137,0.27750526
345317142284,0.26149396
345325184004,0.25698915
345333170152,0.26953127
345341151509,0.27585682
345349148959,0.26935525
345365145629,0.26576035
345373149016,0.26425719
345381149800,0.26037078
345389148968,0.26829448
345397150585,0.26121363
345405150795,0.27048867
345413150641,0.27190987
345421153403,0.26462134
345429154603,0.27367566
345437172313,0.26217848
345445160804,0.26398245
345453157108,0.26421994
345461159610,0.26628654
345469165914,0.26434101
345477198884,0.25689136
345485177689,0.26546232
345493168420,0.26670471
345501168578,0.25846995
345509165924,0.26867352
345517169207,0.26614498
345525167126,0.26505534
345533177075,0.26382878
345541172859,0.25988836
345549171558,0.26248861
345557171769,0.26126951
345565171771,0.26690215
345573171512,0.26246253
345581177556,0.26256591
345589174224,0.27140975
345597175528,0.26612356
345605175791,0.26736874
345613175636,0.26713684
345621177669,0.2742568
345629178765,0.26025064
345637180017,0.27146097
345653178146,0.26069954
345661191377,0.26838202
345669189295,0.25966205
345677193881,0.2592206
345685189351,0.27362537
345693186957,0.2604872
345701188730,0.2659196
345709189305,0.26443042
345717198057,0.27479883
345725195142,0.25945343
345733197384,0.264409
345741200979,0.26086904
345749433739,0.26362576
345757301138,0.25598612
345765364420,0.26553217
345773375880,0.25910325
345781398642,0.26832335
345789372134,0.26736874
345797382032,0.25673304
345805405575,0.2617538
345813376723,0.26785582
345821381309,0.26459992
345829390894,0.258293
345837399854,0.26184693
345845351679,0.27369335
345853365848,0.26372075
345861384183,0.26043411
345869371737,0.26203785
345877376687,0.27206447
345885376272,0.26218407
345893380805,0.2604872
345901327735,0.26384648
345909243259,0.26130676
345917241229,0.26609004
345925232013,0.26805606
345933215921,0.25851279
345941250610,0.25646109
345957224208,0.26461482
345965221137,0.27478859
345973219472,0.25292952
345981228484,0.26907586
345989228434,0.26093051
345997227707,0.26375614
346005227084,0.25989022
346013225055,0.27338136
346021227452,0.26152376
346029240267,0.26286021
346037235217,0.27867127
346045232614,0.25565922
346053229439,0.2647331
346061231160,0.26974361
346069240068,0.26791543
346077241164,0.26809704
346085237832,0.25741849
346093234657,0.26494917
346101236430,0.27077645
346109236380,0.25940686
346117236590,0.25924668
346125238883,0.2646111
346133237323,0.25288574
346141240294,0.27919095
346149240973,0.25413092
346157251703,0.26377104
346165246341,0.2670316
346173244520,0.25932491
346181246188,0.26764534
346189245305,0.26688166
346197246296,0.26448071
346205247965,0.26508048
346213246769,0.25719218
346221256458,0.27002674
346229256148,0.26670657
346237255473,0.26449282
346253254591,0.26348326
346261264749,0.26393402
346269261470,0.26412401
346277273607,0.25993492
346285261682,0.26553683
346293257986,0.25849044
346301260644,0.26245695
346309262209,0.25901012
346317261325,0.27061068
346325636062,0.24954416
346333306380,0.26346836
346341277633,0.26714057
346349271645,0.25411695
346357268314,0.25860313
346365268889,0.24733227
346373271338,0.26516989
346381270924,0.26668794
346389270249,0.25562197
346397272230,0.26000664
346405272804,0.26166812
346413278535,0.26588049
346421275412,0.26904698
346429275571,0.25520753
346437275729,0.26089232
346445332761,0.25334489
346453293441,0.26429072
346461289797,0.26307255
346469290632,0.2630949
346477286780,0.25604479
346485284074,0.25480147
346493283242,0.26524812
346501285119,0.25309343
346509284652,0.26169792
346517284915,0.25534444
346525288614,0.26316848
346533299085,0.25981013
346541292212,0.25755353
346557289039,0.25438517
346565298936,0.25644433
346573295657,0.26877876
346581296076,0.26017148
346589297796,0.25771372
346597295611,0.26331097
346605297071,0.26206486
346613314833,0.25570951
346621304471,0.25820453
346629302806,0.25809649
346637301610,0.26401598
346645302028,0.26091095
346653300989,0.2603652
346661316563,0.2611354
346669309847,0.25488529
346677311828,0.26528165
346685308028,0.2647629
346693306832,0.25475863
346701309438,0.26157312
346709309648,0.25413372
346717315535,0.2634665
346725313506,0.25950558
346733323924,0.25607925
346741339239,0.25189947
346749324761,0.27199462
346757319503,0.25155954
346765318620,0.26832987
346773317319,0.25485456
346781329873,0.26130211
346789323938,0.26407186
346797321023,0.2576476
346805330244,0.25684852
346813327537,0.26428513
346821333945,0.26954245
346829334676,0.26084483
346837329835,0.24096109
346845327962,0.26582088
346861326768,0.26215706
346869329634,0.26267394
346877339271,0.25838707
346885332346,0.26515964
346893330577,0.25795866
346901333131,0.25877077
346909333550,0.25059003
346917334958,0.26512239
346925335481,0.26290398
346933334910,0.2602851
346941337672,0.2627261
346949364028,0.26045647
346957347676,0.25901757
346965346792,0.25835726
346973343669,0.26867446
346981346952,0.25351066
346989345704,0.25611743
346997344977,0.25803596
347005346594,0.25386456
347013344304,0.26857015
347021347066,0.25452673
347029355766,0.26208628
347037353372,0.24701096
347045352541,0.26626326
347053348532,0.25977008
347061351347,0.26580133
347069352807,0.25311857
347077356038,0.25940686
347085355258,0.26440714
347093354792,0.26273262
347101356356,0.26426092
347109357973,0.26115403
347117358131,0.26136916
347125362612,0.25288574
347133360114,0.2694549
347141362668,0.25499612
347157363401,0.26540551
347165366892,0.25562849
347173365071,0.27349126
347181366844,0.25575794
347189367367,0.25325082
347197367733,0.26285183
347205368048,0.25933236
347213368154,0.26890077
347221374770,0.2588788
347229374512,0.26908424
347237375138,0.25519263
347245377797,0.28048549
347253375559,0.25418214
347261377019,0.24945755
347269378115,0.26862696
347277378065,0.25840197
347285390202,0.2696719
347293381037,0.25845319
347301381716,0.27908292
347309382343,0.25932398
347317382033,0.26389305
347325383180,0.2579866
347333383130,0.25183987
347341383549,0.26410632
347349385894,0.25269389
347357389438,0.28099027
347365428294,0.2579568
347373403087,0.2589589
347381394652,0.25187153
347389394029,0.27933903
347397394604,0.25225338
347405395022,0.26439223
347413393410,0.26789494
347429395289,0.26857387
347437407686,0.26012398
347445406230,0.27125422
347453415242,0.25444105
347461407848,0.26682112
347469409985,0.25960244
347477408321,0.25651511
347485404937,0.27120765
347493403273,0.2662316
347501405045,0.25840756
347509406037,0.26257522
347517405674,0.2607964
347525407655,0.27259998
347533414845,0.25436748
347541414846,0.27322862
347549413130,0.25873724
347557410944,0.26530772
347565419852,0.25913678
347573415896,0.26758853
347581416419,0.26483741
347589417306,0.25723595
347597416891,0.26832614
347605418299,0.26292633
347613416999,0.27123466
347621421480,0.27377903
347629420545,0.26040897
347637422369,0.26243832
347645421746,0.25669578
347653421332,0.26386231
347661475291,0.26257802
347669449408,0.26314706
347677439618,0.26062131
347685434881,0.27091056
347693428737,0.26314333
347701432281,0.26279688
347709432178,0.26790425
347725433015,0.25633071
347733441819,0.26837084
347741441769,0.25638565
347749439532,0.27251616
347757438023,0.25453139
347765437035,0.26475452
347773437037,0.27373992
347781451987,0.257154
347789447093,0.26778411
347797441626,0.26704464
347805441837,0.26121829
347813442411,0.25742222
347821443559,0.27140137
347829444655,0.26587117
347837445803,0.26138686
347845447419,0.25808252
347853446067,0.2608113
347861448048,0.26418921
347869450810,0.26297756
347877453364,0.26658922
347885454408,0.25120843
347893450347,0.26517268
347901453682,0.24457183
347909453841,0.27005747
347917454415,0.26233029
347925455928,0.25100727
347933456138,0.27610082
347941457859,0.25255699
347949458225,0.25996473
347957481716,0.25059003
347965472239,0.26952568
347973466252,0.26456453
347981465889,0.25596563
347989466881,0.26967842
347997466570,0.26482716
348005465999,0.26914477
348013464855,0.25509577
348021469180,0.26794616
348037471579,0.25281496
348045471842,0.26899297
348053470750,0.26647933
348061473200,0.25429763
348069473098,0.26067905
348077476224,0.26180968
348085474924,0.26963651
348093474666,0.25465712
348101475970,0.27186703
348109478472,0.25618356
348117479515,0.25730766
348125479778,0.25800429
348133479884,0.26795827
348141481552,0.26352331
348149485460,0.25392324
348157494004,0.26408583
348165487391,0.26369933
348173485154,0.25873631
348181486926,0.26665814
348189488543,0.26575755
348197493388,0.26259292
348205490265,0.2636537
348213488601,0.2660742
348221490269,0.26077125
348229493188,0.25685225
348237493034,0.25529601
348245525066,0.26023109
348253502673,0.2588518
348261507831,0.25925785
348269505489,0.26128069
348277502626,0.26131049
348285508722,0.25206804
348293503047,0.26199687
348301503570,0.27240533
348317506698,0.26647095
348325988673,0.25919918
348333542014,0.27094129
348341519725,0.26247371
348349514623,0.26615337
348357508635,0.25479216
348365509887,0.26133284
348373509733,0.27002301
348381512912,0.25950558
348389514007,0.26926678
348397513749,0.25406387
348405512657,0.27239416
348413514846,0.25851559
348421514900,0.28192811
348429515579,0.24646707
348437518185,0.25770534
348445518344,0.26520249
348453517981,0.25758147
348461537462,0.25421754
348469531578,0.26590191
348477527414,0.26512239
348485526270,0.26639365
348493524918,0.25286246
348501525544,0.25568716
348509526015,0.26063062
348517526694,0.2586795
348525528102,0.25785249
348533537115,0.26724488
348541534616,0.26961043
348549533629,0.25926158
348557532849,0.25670696
348565533893,0.27800351
348573533114,0.26113726
348581534834,0.25363266
348589536503,0.25612675
348597535984,0.27832761
348613534946,0.26606675
348621539479,0.26124716
348629540263,0.25129598
348637542087,0.26425906
348645542766,0.26219245
348653541362,0.25484804
348661556208,0.26561413
348669554803,0.25510229
348677557513,0.2630027
348685552672,0.26579015
348693555278,0.25768764
348701551009,0.26140269
348709551792,0.26905071
348717556065,0.25317725
348725555650,0.25423896
348733558048,0.25220867
348741562477,0.2665678
348749564406,0.25301427
348757561803,0.25585387
348765562482,0.27094129
348773559776,0.2550818
348781570663,0.25901571
348789563478,0.26336871
348797561969,0.26243459
348805562440,0.26740134
348813561348,0.26217569
348821565048,0.2565328
348829566300,0.26010815
348837566041,0.26421994
348845567189,0.26499853
348853566045,0.26390236
348861573703,0.26106555
348869570632,0.25480799
348877570634,0.25449228
348885573449,0.26442949
348893571836,0.2573505
348901573817,0.25148131
348909574913,0.25708601
348925575385,0.2576476
348933576898,0.25732163
348941579400,0.25459751
348949579922,0.25389716
348957581903,0.26493333
348965607374,0.25871582
348973592688,0.24814345
348981588107,0.25970675
348989586130,0.26190281
348997587225,0.25733002
349005587331,0.26350655
349013587073,0.248475
349021593741,0.25597587
349029598795,0.26669726
349037592287,0.26141852
349045593903,0.24620444
349053591093,0.2706591
349061593647,0.26285648
349069594534,0.24547335
349077595057,0.25638007
349085605371,0.25201961
349093599436,0.26704744
349101599386,0.26368257
349109599127,0.25493465
349117599233,0.24984963
349125604391,0.26677735
349133602466,0.26284158
349141605020,0.24605729
349149605230,0.25504176
349157605232,0.25337748
349165606380,0.25711954
349173604663,0.25430135
349181608936,0.26287884
349189609875,0.25665201
349197610450,0.25289319
349205609150,0.25577005
349213609464,0.253045
349221617487,0.26277173
349229621031,0.2501253
349237615876,0.26430935
349253623745,0.25925133
349261622028,0.26387908
349269619894,0.25617518
349277621459,0.26966352
349285631044,0.24515856
349293624588,0.26009325
349301623756,0.25723781
349309624123,0.25203638
349317623968,0.26090816
349325624908,0.25670417
349333662670,0.25759172
349341645901,0.26131887
349349639705,0.26061106
349357634759,0.26180875
349365633407,0.25024731
349373629815,0.2622446
349381633150,0.26531331
349389632788,0.2498813
349397632477,0.26262272
349405634510,0.25558472
349413634252,0.26341435
349421635868,0.25258958
349429635349,0.2606092
349437637539,0.25393907
349445638478,0.24967268
349453638428,0.26543345
349461643169,0.257181
349469643796,0.26122481
349477662861,0.24947245
349485654008,0.26336219
349493646563,0.257181
349501647085,0.25745388
349509647296,0.25447085
349517648912,0.25892723
349533655999,0.26167743
349541664751,0.25613885
349549660117,0.25226362
349557653922,0.25783479
349565654965,0.2536308
349573651842,0.26276801
349581656427,0.25371369
349589655492,0.26165321
349597657942,0.26270468
349605658777,0.25312696
349613657320,0.25974028
349621659979,0.25588833
349629661543,0.26233308
349637661909,0.25277026
349645663213,0.26364904
349653662382,0.25740732
349661674155,0.25505479
349669670771,0.26110373
349677668534,0.24801679
349685686452,0.2599461
349693672027,0.26426651
349701673071,0.24605077
349709672812,0.25625248
349717677866,0.24757255
349725677347,0.26038662
349733679745,0.25470182
349741742610,0.25054254
349754394584,0.25044475
349757862509,0.25640894
349765809907,0.25768112
349773879283,0.2610255
349781842254,0.24815649
349789832048,0.25284477
349797864393,0.25620498
349805855593,0.26335474
349813868928,0.24877116
349829870807,0.26477315
349837898100,0.2648579
349845827166,0.24471618
349853878834,0.26371423
349861897064,0.25477447
349869910920,0.26265625
349877847121,0.25895145
349885880247,0.259622
349893901707,0.25454536
349901815513,0.25941059
349909726297,0.26493613
349917725309,0.2521975
349925708488,0.26530027
349933704324,0.24851132
349941712294,0.26072003
349949703755,0.25690347
349957703600,0.26413333
349965707977,0.25797822
349973703135,0.26566256
349981736262,0.26388373
349989725431,0.25320705
349997714547,0.2493253
350005710643,0.25947019
350013719499,0.26279222
350021718668,0.2580937
350029737784,0.2501281
350037719296,0.26621297
350045715340,0.26163086
350053713102,0.25833771
350061713886,0.25330391
350069716648,0.24526659
350077718421,0.25955494
350085717902,0.24984777
350093717122,0.25819521
350101718426,0.25791023
350117718795,0.26102271
350125722547,0.26091188
350133721403,0.25646854
350141730207,0.25619287
350149725834,0.26664045
350157726721,0.24307519
350165727504,0.25677681
350173725683,0.2557328
350181728393,0.25584176
350189767562,0.25711861
350197739960,0.25379565
350205735639,0.26322156
350213731995,0.25376398
350221748819,0.25369041
350229740228,0.25406759
350237738042,0.26208162
350245783304,0.25075208
350253752160,0.25215
350261744142,0.24974719
350269742321,0.26427768
350277745291,0.25227107
350285752793,0.24935044
350293744722,0.25098864
350301744933,0.25342871
350309745559,0.24995767
350317745874,0.25444292
350325744730,0.27102511
350333744888,0.25331881
350341758432,0.24459232
350349750673,0.25960244
350357770154,0.25364384
350365765468,0.25236141
350381755889,0.25363173
350389760891,0.25680289
350397756049,0.25493745
350405755634,0.25278609
350413754907,0.25638193
350421762097,0.25635585
350429773296,0.25459286
350437765538,0.24901144
350445761165,0.25572535
350453759448,0.25149435
350461762054,0.25192928
350469765910,0.26084855
350477803568,0.26166905
350485785601,0.2453858
350493770603,0.2579242
350501775136,0.25413744
350509773524,0.26049651
350517776807,0.24963729
350525774413,0.2524294
350533781186,0.2616141
350541778167,0.254374
350549776346,0.23811311
350557773119,0.24750736
